# Average windspeeds at the sites of 8263 new windmills in Deutschland  at 175m 
# sites from https://www.marktstammdatenregister.de/MaStR 20260101 running since 2024 or planned
# windspeeds from https://opendata.dwd.de/.../cosmo_rea6 hourly in 2014
# written ~bz/py/wind/markt/new/newwindmills.py 2026-02-19 Feb 15:20 

Cosmowind175	Cosmocap175	AGS	State	MW	Lat	Lon	Thi	Rotor	Date	Lkr	Place
7.79	48	3459	NI	7.2	52.6286	7.82324	164	172	2028-02-01	Osnabrück	Kettenkamp
7.79	48	3459	NI	7.2	52.6339	7.82412	175	172	2028-02-01	Osnabrück	Kettenkamp
7.79	48	3459	NI	7.2	52.6063	7.79127	175	172	2027-11-01	Osnabrück	Berge
7.79	48	3459	NI	4.2	52.5521	8.03985	160	138	2026-06-17	Osnabrück	Gehrde
7.79	48	3459	NI	4.2	52.5548	8.04121	160	138	2026-06-17	Osnabrück	Gehrde
7.79	48	3459	NI	4.2	52.5521	8.03513	160	138	2026-06-17	Osnabrück	Gehrde
7.75	48	3459	NI	7.2	52.5727	7.92461	175	172	2028-02-01	Osnabrück	Bersenbrück
7.75	48	3459	NI	7.2	52.5756	7.92054	175	172	2028-02-01	Osnabrück	Bersenbrück
7.75	48	3459	NI	7.2	52.5797	7.92401	175	172	2028-02-01	Osnabrück	Bersenbrück
7.75	48	3459	NI	7.8	52.6086	7.9769	160	175	2027-07-01	Osnabrück	Badbergen
7.75	48	3459	NI	7.8	52.6089	7.98522	160	175	2027-07-01	Osnabrück	Badbergen
7.75	48	3459	NI	6.8	52.5912	7.91188	179	175	2028-02-01	Osnabrück	Ankum
7.75	48	3459	NI	6.2	52.6452	7.80077	166	162	2028-02-01	Osnabrück	Menslage
7.75	48	3459	NI	6.8	52.5918	7.92303	179	175	2028-02-01	Osnabrück	Ankum
7.73	48	3459	NI	6.8	52.5974	7.924	179	175	2028-02-01	Osnabrück	Ankum
7.73	48	3459	NI	6.8	52.601	7.91183	179	175	2028-02-01	Osnabrück	Ankum
7.73	48	3459	NI	7.2	52.6114	7.84199	175	172	2028-02-01	Osnabrück	Kettenkamp
7.73	48	3459	NI	6.8	52.5957	7.91559	179	175	2028-02-01	Osnabrück	Ankum
7.73	48	3459	NI	6.8	52.5974	7.90928	179	175	2028-02-01	Osnabrück	Ankum
7.73	48	3459	NI	7.2	52.6082	7.84163	175	172	2028-02-01	Osnabrück	Kettenkamp
7.71	47	3459	NI	6.8	52.294	8.21951	179	175	2028-01-03	Osnabrück	Bissendorf
7.71	47	3459	NI	6.8	52.291	8.22266	179	175	2028-01-03	Osnabrück	Bissendorf
7.69	47	3459	NI	7	52.3449	8.40176	164	163	2027-09-01	Osnabrück	Bad_Essen
7.65	47	3459	NI	7	52.275	8.31203	164	163	2028-01-03	Osnabrück	Bissendorf
7.65	47	3459	NI	7	52.2704	8.29316	164	163	2028-01-03	Osnabrück	Bissendorf
7.65	47	3459	NI	7.8	52.4476	7.80562	160	175	2028-02-29	Osnabrück	Merzen
7.65	47	3459	NI	7.8	52.4512	7.8049	160	175	2028-02-29	Osnabrück	Merzen
7.65	47	3459	NI	7.8	52.4467	7.78668	160	175	2028-02-29	Osnabrück	Merzen
7.65	47	3459	NI	7.8	52.4496	7.7905	160	175	2028-02-29	Osnabrück	Merzen
7.65	47	3459	NI	7	52.2704	8.31288	164	163	2028-01-03	Osnabrück	Bissendorf
7.63	47	3459	NI	6.8	52.3504	8.36438	179	175	2027-09-01	Osnabrück	Bad_Essen
7.63	47	3459	NI	6.8	52.3606	8.40603	179	175	2027-09-01	Osnabrück	Bad_Essen
7.63	47	3459	NI	7.8	52.3886	8.35435	160	175	2027-07-01	Osnabrück	Bohmte
7.63	47	3459	NI	6.8	52.3622	8.40004	179	175	2027-09-01	Osnabrück	Bad_Essen
7.63	47	3459	NI	7	52.3554	8.36448	164	163	2027-09-01	Osnabrück	Bad_Essen
7.63	47	3459	NI	6.8	52.3568	8.37335	179	175	2027-09-01	Osnabrück	Bad_Essen
7.63	47	3459	NI	6.8	52.3496	8.37051	179	175	2027-09-01	Osnabrück	Bad_Essen
7.61	46	3459	NI	6.8	52.1915	8.48937	164	163	2025-03-19	Osnabrück	Melle
7.58	46	3459	NI	7.8	52.3949	8.28246	160	175	2027-05-01	Osnabrück	Bohmte
7.58	46	3459	NI	7	52.3945	8.3237	164	163	2027-09-01	Osnabrück	Bohmte
7.58	46	3459	NI	7.8	52.3909	8.28316	160	175	2027-05-01	Osnabrück	Bohmte
7.56	46	3459	NI	6.8	52.2065	8.22314	179	175	2028-01-03	Osnabrück	Melle
7.56	46	3459	NI	6.8	52.2115	8.22737	179	175	2028-01-03	Osnabrück	Melle
7.56	46	3459	NI	6.8	52.2128	8.22199	179	175	2028-01-03	Osnabrück	Melle
7.56	46	3459	NI	6.8	52.21	8.2187	179	175	2028-01-03	Osnabrück	Melle
7.56	46	3459	NI	6.8	52.2144	8.24306	164	163	2025-01-09	Osnabrück	Melle
7.55	46	3459	NI	7.8	52.3989	8.28519	160	175	2027-05-01	Osnabrück	Bohmte
7.53	46	3459	NI	5.56	52.414	8.23674	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4067	8.22941	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4078	8.2243	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4055	8.22108	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4107	8.23358	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4118	8.22847	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4151	8.22008	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4155	8.23089	167	160	2028-11-30	Osnabrück	Ostercappeln
7.53	46	3459	NI	5.56	52.4142	8.22512	167	160	2028-11-30	Osnabrück	Ostercappeln
7.5	45	3459	NI	6.8	52.1784	8.38495	164	163	2025-01-23	Osnabrück	Melle
7.46	45	3459	NI	4.5	52.4177	7.8785	125	149	2025-12-31	Osnabrück	Neuenkirchen
7.46	45	3459	NI	4.5	52.4131	7.87151	125	149	2025-12-31	Osnabrück	Neuenkirchen
7.46	45	3459	NI	4.5	52.4077	7.8698	125	149	2025-12-31	Osnabrück	Neuenkirchen
7.46	45	3459	NI	4.5	52.4094	7.86349	125	149	2025-12-31	Osnabrück	Neuenkirchen
7.15	43	3459	NI	7.2	52.0691	8.09896	175	172	2027-05-01	Osnabrück	Bad_Laer
7.07	42	3459	NI	6.8	52.0499	7.99245	164	163	2026-03-01	Osnabrück	Glandorf
7.07	42	3459	NI	6.8	52.0532	7.9996	164	163	2026-03-01	Osnabrück	Glandorf
8.48	55	3356	NI	4.2	53.3854	8.887	131	138	2024-11-27	Osterholz	Holste
7.44	44	3157	NI	5.6	52.2526	10.1391	149	162	2025-12-15	Peine	Hohenhameln
7.44	44	3157	NI	7.2	52.2454	10.0034	169	162	2024-12-31	Peine	Hohenhameln
7.42	44	3157	NI	5.6	52.2577	10.1188	149	162	2025-12-18	Peine	Hohenhameln
7.42	44	3157	NI	5.6	52.2558	10.1242	149	162	2025-12-18	Peine	Hohenhameln
7.42	44	3157	NI	4.2	52.2937	10.0858	122	116	2027-07-01	Peine	Hohenhameln
7.42	44	3157	NI	5.6	52.2607	10.1217	149	162	2025-12-18	Peine	Hohenhameln
7.42	44	3157	NI	5.6	52.2545	10.1314	149	162	2025-12-19	Peine	Hohenhameln
7.39	44	3157	NI	7	52.3242	10.1011	164	163	2027-10-30	Peine	Hohenhameln
7.35	44	3157	NI	5.6	52.3943	10.1421	151	162	2026-12-31	Peine	Edemissen
7.35	44	3157	NI	5.6	52.3869	10.1506	148	162	2025-08-20	Peine	Edemissen
7.35	44	3157	NI	5.6	52.3842	10.1411	151	162	2025-09-20	Peine	Edemissen
7.35	44	3157	NI	5.6	52.3914	10.1433	151	162	2026-12-31	Peine	Edemissen
7.34	43	3157	NI	5.6	52.2421	10.2722	148	150	2024-12-05	Peine	Ilsede
7.34	43	3157	NI	5.6	52.2372	10.2706	148	150	2024-12-05	Peine	Ilsede
7.34	43	3157	NI	5.6	52.2393	10.2659	125	150	2024-12-05	Peine	Ilsede
7.32	43	3157	NI	5.7	52.1774	10.2753	125	149	2024-11-28	Peine	Lengede
7.32	43	3157	NI	5.7	52.1765	10.282	125	149	2024-11-15	Peine	Lengede
7.19	42	3157	NI	5.6	52.2408	10.2843	148	150	2024-12-12	Peine	Ilsede
7.19	42	3157	NI	5.6	52.244	10.284	148	150	2024-12-20	Peine	Ilsede
7.19	42	3157	NI	5.6	52.2391	10.2758	148	150	2024-12-16	Peine	Ilsede
7.19	42	3157	NI	5.6	52.2447	10.2911	148	150	2024-12-20	Peine	Ilsede
7.19	42	3157	NI	5.6	52.2424	10.2785	148	150	2024-12-06	Peine	Ilsede
7.13	41	3157	NI	5.7	52.1776	10.2883	125	149	2024-11-27	Peine	Lengede
7.69	46	3241	NI	5.56	52.3316	9.2615	99	160	2028-03-01	Region_Hannover	Neustadt
7.69	46	3241	NI	5.56	52.3331	9.25459	99	160	2028-03-01	Region_Hannover	Neustadt
7.67	46	3241	NI	5.56	52.3318	9.26379	99	160	2028-03-01	Region_Hannover	Neustadt
7.67	46	3241	NI	5.56	52.333	9.26264	99	160	2028-03-01	Region_Hannover	Neustadt
7.67	46	3241	NI	5.56	52.3339	9.26833	99	160	2028-03-01	Region_Hannover	Neustadt
7.67	46	3241	NI	5.56	52.3331	9.26596	99	160	2028-03-01	Region_Hannover	Neustadt
7.67	46	3241	NI	5.56	52.3341	9.26415	99	160	2028-03-01	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6218	9.5608	118	163	2025-12-02	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6097	9.55197	118	163	2026-01-31	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6582	9.54809	118	163	2025-10-23	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6165	9.54578	118	163	2026-01-31	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.612	9.5455	118	163	2025-11-03	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6205	9.54867	118	163	2025-12-02	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6172	9.56173	118	163	2025-11-06	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6173	9.55373	118	163	2026-01-31	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6078	9.54348	118	163	2025-12-17	Region_Hannover	Neustadt
7.59	47	3241	NI	5.7	52.6132	9.55713	118	163	2026-01-31	Region_Hannover	Neustadt
7.59	47	3241	NI	5.56	52.6208	9.56666	120	160	2027-07-01	Region_Hannover	Neustadt
7.59	47	3241	NI	4.26	52.6246	9.56484	130	138	2027-07-01	Region_Hannover	Neustadt
7.57	46	3241	NI	5.7	52.6035	9.54497	118	163	2025-12-02	Region_Hannover	Neustadt
7.54	46	3241	NI	2.35	52.5143	9.48923	98	92	2024-12-06	Region_Hannover	Neustadt
7.49	46	3241	NI	5.7	52.6275	9.6349	125	149	2026-06-03	Region_Hannover	Neustadt
7.49	46	3241	NI	5.7	52.6375	9.62933	125	149	2026-06-03	Region_Hannover	Neustadt
7.49	46	3241	NI	5.7	52.6307	9.63116	125	149	2026-06-03	Region_Hannover	Neustadt
7.49	46	3241	NI	5.7	52.6339	9.62994	125	149	2026-06-03	Region_Hannover	Neustadt
7.47	46	3241	NI	4.26	52.5755	9.75537	110	138	2025-02-05	Region_Hannover	Wedemark
7.32	43	3241	NI	6.8	52.285	9.67201	179	175	2027-04-14	Region_Hannover	Ronnenberg
7.32	43	3241	NI	6.8	52.286	9.66697	179	175	2027-04-15	Region_Hannover	Ronnenberg
7.32	43	3241	NI	6.8	52.2827	9.6751	179	175	2027-04-13	Region_Hannover	Ronnenberg
7.25	42	3241	NI	4.2	52.2237	9.66796	112	136	2025-12-19	Region_Hannover	Springe
7.19	42	3241	NI	5.56	52.2163	9.68454	166	160	2026-05-15	Region_Hannover	Springe
7.14	42	3241	NI	6	52.2058	9.75506	162	175	2027-07-15	Region_Hannover	Pattensen
7.14	42	3241	NI	6.3	52.1845	9.75445	162	175	2028-02-29	Region_Hannover	Pattensen
7.14	42	3241	NI	6	52.207	9.76582	162	175	2027-07-15	Region_Hannover	Pattensen
7.14	42	3241	NI	6	52.2034	9.75891	162	175	2027-07-15	Region_Hannover	Pattensen
7.14	42	3241	NI	6	52.2094	9.75424	162	175	2027-07-15	Region_Hannover	Pattensen
7.14	42	3241	NI	6.3	52.1842	9.76014	162	175	2028-02-28	Region_Hannover	Pattensen
7.14	42	3241	NI	6.3	52.18	9.7591	162	175	2028-02-29	Region_Hannover	Pattensen
8.55	56	3357	NI	6.8	53.5426	9.02593	164	163	2025-10-16	Rotenburg_(Wümme)	Ebersdorf
8.48	55	3357	NI	6.8	53.3967	8.93986	179	175	2025-08-29	Rotenburg_(Wümme)	Gnarrenburg
8.48	55	3357	NI	6.8	53.3959	8.93341	179	175	2025-08-29	Rotenburg_(Wümme)	Gnarrenburg
8.45	55	3357	NI	4.2	53.4635	9.0657	160	138	2026-03-15	Rotenburg_(Wümme)	Oerel
8.34	54	3357	NI	7	53.3927	8.94113	118	163	2026-12-31	Rotenburg_(Wümme)	Gnarrenburg
8.34	54	3357	NI	7.2	53.315	9.41338	175	172	2028-09-01	Rotenburg_(Wümme)	Klein_Meckelsen
8.34	54	3357	NI	7.2	53.3175	9.41769	175	172	2028-09-01	Rotenburg_(Wümme)	Klein_Meckelsen
8.34	54	3357	NI	7.2	53.3192	9.41284	175	172	2028-09-01	Rotenburg_(Wümme)	Klein_Meckelsen
8.34	54	3357	NI	7.2	53.3219	9.41791	175	172	2028-09-01	Rotenburg_(Wümme)	Klein_Meckelsen
8.34	54	3357	NI	7.2	53.3227	9.41121	175	172	2028-09-01	Rotenburg_(Wümme)	Heeslingen
8.33	54	3357	NI	6	53.2554	9.30081	169	162	2025-06-30	Rotenburg_(Wümme)	Zeven
8.33	54	3357	NI	6	53.2506	9.2976	169	162	2025-05-27	Rotenburg_(Wümme)	Zeven
8.33	54	3357	NI	6	53.2525	9.30329	169	162	2025-06-04	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.2474	9.30099	169	162	2025-06-05	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.2455	9.29474	169	162	2025-06-12	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.2427	9.30066	169	162	2025-06-13	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.1985	9.3109	169	162	2027-03-01	Rotenburg_(Wümme)	Gyhum
8.31	53	3357	NI	6	53.1973	9.30503	169	162	2027-03-01	Rotenburg_(Wümme)	Gyhum
8.31	53	3357	NI	6	53.2016	9.30598	169	162	2027-03-01	Rotenburg_(Wümme)	Gyhum
8.31	53	3357	NI	6	53.2494	9.30606	169	162	2025-05-30	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.2472	9.31085	169	162	2025-05-08	Rotenburg_(Wümme)	Zeven
8.31	53	3357	NI	6	53.2046	9.30935	169	162	2027-03-01	Rotenburg_(Wümme)	Gyhum
8.31	53	3357	NI	6	53.197	9.31755	169	162	2027-03-01	Rotenburg_(Wümme)	Gyhum
8.31	53	3357	NI	6	53.2451	9.30565	169	162	2025-06-23	Rotenburg_(Wümme)	Zeven
8.29	53	3357	NI	5.7	53.1877	9.26016	164	149	2026-12-31	Rotenburg_(Wümme)	Gyhum
8.29	53	3357	NI	5.7	53.1899	9.26721	164	149	2026-12-31	Rotenburg_(Wümme)	Gyhum
8.29	53	3357	NI	5.7	53.1924	9.27351	164	149	2026-12-31	Rotenburg_(Wümme)	Gyhum
8.29	53	3357	NI	5.7	53.1887	9.25453	164	149	2026-12-01	Rotenburg_(Wümme)	Gyhum
8.28	53	3357	NI	4	53.1456	9.09505	135	127	2024-03-15	Rotenburg_(Wümme)	Ottersberg
8.2	53	3357	NI	5.7	53.2176	9.36571	164	149	2024-12-13	Rotenburg_(Wümme)	Elsdorf
8.2	53	3357	NI	5.7	53.2148	9.36776	164	149	2024-12-11	Rotenburg_(Wümme)	Elsdorf
8.18	52	3357	NI	6	53.1226	9.26556	125	150	2027-03-31	Rotenburg_(Wümme)	Hassendorf
8.18	52	3357	NI	6	53.1188	9.26009	125	150	2027-03-31	Rotenburg_(Wümme)	Hassendorf
8.01	51	3357	NI	7	53.1189	9.45633	174	175	2026-06-30	Rotenburg_(Wümme)	Scheeßel
7.93	50	3357	NI	5.56	53.1384	9.61961	167	160	2027-06-01	Rotenburg_(Wümme)	Scheeßel
7.93	50	3357	NI	5.56	53.1348	9.62022	167	160	2027-06-01	Rotenburg_(Wümme)	Scheeßel
7.93	50	3357	NI	5.56	53.1347	9.62966	120	160	2027-06-01	Rotenburg_(Wümme)	Scheeßel
7.93	50	3357	NI	5.56	53.14	9.62619	120	160	2027-06-01	Rotenburg_(Wümme)	Scheeßel
7.93	50	3357	NI	5.56	53.1366	9.62516	167	160	2027-06-01	Rotenburg_(Wümme)	Scheeßel
7.32	43	3102	NI	5.7	52.1785	10.2644	164	149	2024-10-29	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.1719	10.2447	164	149	2024-11-13	Salzgitter	Salzgitter
7.32	43	3102	NI	4.2	52.1705	10.237	166	136	2025-12-31	Salzgitter	Salzgitter
7.32	43	3102	NI	4.8	52.1743	10.2638	125	133	2024-11-14	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.173	10.2682	164	149	2024-10-28	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.174	10.275	164	149	2024-10-28	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.1763	10.2685	164	149	2024-10-29	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.174	10.2527	164	149	2024-11-05	Salzgitter	Salzgitter
7.32	43	3102	NI	5.7	52.175	10.2475	164	149	2024-11-13	Salzgitter	Salzgitter
6.94	39	3102	NI	6.2	52.1976	10.3913	169	162	2025-10-08	Salzgitter	Salzgitter
6.94	39	3102	NI	6.2	52.1929	10.3822	169	162	2025-09-30	Salzgitter	Salzgitter
6.94	39	3102	NI	6.2	52.188	10.3854	169	162	2025-10-02	Salzgitter	Salzgitter
6.94	39	3102	NI	6.2	52.1906	10.3916	169	162	2025-10-07	Salzgitter	Salzgitter
6.94	39	3102	NI	5.6	52.1912	10.3865	169	162	2025-10-01	Salzgitter	Salzgitter
6.94	39	3102	NI	5.6	52.1941	10.3884	169	162	2025-10-06	Salzgitter	Salzgitter
6.94	39	3102	NI	5.6	52.1938	10.3933	169	162	2025-09-30	Salzgitter	Salzgitter
8.96	59	3359	NI	4.26	53.7929	9.14388	131	138	2026-12-31	Stade	Oederquart
8.88	58	3359	NI	6.8	53.7884	9.3003	121	163	2025-06-26	Stade	Wischhafen
8.88	58	3359	NI	6.8	53.7971	9.27037	121	163	2028-12-16	Stade	Oederquart
8.88	58	3359	NI	6.8	53.7887	9.27692	121	163	2025-06-24	Stade	Oederquart
8.88	58	3359	NI	6.8	53.7919	9.29824	121	163	2025-06-24	Stade	Wischhafen
8.88	58	3359	NI	6.8	53.7877	9.29442	121	163	2025-06-19	Stade	Wischhafen
8.88	58	3359	NI	5.56	53.7855	9.27843	120	160	2025-08-01	Stade	Oederquart
8.88	58	3359	NI	5.56	53.7944	9.28228	120	160	2025-08-01	Stade	Oederquart
8.88	58	3359	NI	6.8	53.7854	9.28955	121	163	2025-06-19	Stade	Oederquart
8.88	58	3359	NI	5.56	53.7912	9.28486	120	160	2025-08-01	Stade	Oederquart
8.88	58	3359	NI	6.8	53.7844	9.28397	121	163	2025-06-19	Stade	Oederquart
8.88	58	3359	NI	5.56	53.7923	9.27737	120	160	2025-08-01	Stade	Oederquart
8.88	58	3359	NI	5.56	53.7879	9.28292	120	160	2025-08-01	Stade	Oederquart
8.88	58	3359	NI	5.56	53.7959	9.27649	120	160	2025-08-01	Stade	Oederquart
8.76	57	3359	NI	7.2	53.6997	9.36324	169	162	2027-12-31	Stade	Drochtersen
8.67	57	3359	NI	7.2	53.6843	9.36397	169	162	2027-12-31	Stade	Drochtersen
8.66	57	3359	NI	5.56	53.6527	9.44481	120	160	2026-10-31	Stade	Stade
8.66	57	3359	NI	7	53.6782	9.37787	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6773	9.38515	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6835	9.37529	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6837	9.3958	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	5.56	53.6561	9.44673	120	160	2026-10-31	Stade	Stade
8.66	57	3359	NI	7	53.686	9.39252	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6886	9.39556	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6793	9.39146	164	163	2026-07-31	Stade	Drochtersen
8.66	57	3359	NI	7	53.6815	9.37925	164	163	2026-07-31	Stade	Drochtersen
8.58	56	3359	NI	5.56	53.6498	9.44808	120	160	2026-10-31	Stade	Stade
8.54	56	3359	NI	7.2	53.5174	9.46471	175	172	2027-11-12	Stade	Deinste
8.54	56	3359	NI	7.2	53.5033	9.45921	175	172	2028-01-21	Stade	Deinste
8.54	56	3359	NI	7.2	53.5077	9.47158	175	172	2028-01-14	Stade	Deinste
8.54	56	3359	NI	7.2	53.5098	9.46447	175	172	2027-12-17	Stade	Deinste
8.54	56	3359	NI	7.2	53.5135	9.4666	175	172	2027-12-03	Stade	Deinste
8.54	56	3359	NI	7.2	53.5128	9.45994	175	172	2027-11-26	Stade	Deinste
8.54	56	3359	NI	7.2	53.5074	9.4591	175	172	2027-12-10	Stade	Deinste
8.54	56	3359	NI	7.2	53.5172	9.45814	175	172	2027-11-05	Stade	Deinste
8.54	56	3359	NI	7.2	53.5213	9.46568	175	172	2027-10-29	Stade	Deinste
8.54	56	3359	NI	7.2	53.5165	9.47124	175	172	2027-11-19	Stade	Deinste
8.52	56	3359	NI	6	53.4811	9.3752	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4801	9.36592	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4803	9.34909	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4916	9.35614	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4879	9.35357	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4884	9.3464	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4927	9.34891	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4833	9.35388	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4889	9.36124	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4849	9.36447	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4839	9.34582	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4786	9.35759	162	175	2026-12-01	Stade	Kutenholz
8.52	56	3359	NI	6.2	53.5093	9.34545	169	162	2028-09-01	Stade	Kutenholz
8.52	56	3359	NI	6.2	53.5105	9.33897	169	162	2028-09-01	Stade	Kutenholz
8.52	56	3359	NI	4.26	53.5095	9.34327	160	138	2026-10-01	Stade	Kutenholz
8.52	56	3359	NI	4.26	53.5089	9.34685	160	138	2026-10-01	Stade	Kutenholz
8.52	56	3359	NI	6	53.4763	9.36318	162	175	2026-12-01	Stade	Kutenholz
8.48	55	3359	NI	4.2	53.4726	9.36449	160	138	2026-02-01	Stade	Kutenholz
8.48	55	3359	NI	4.2	53.4736	9.37336	160	138	2026-02-01	Stade	Kutenholz
7.72	48	3360	NI	5.56	53.1221	10.6174	167	160	2027-01-01	Uelzen	Altenmedingen
7.72	48	3360	NI	5.56	53.1191	10.6199	167	160	2027-01-01	Uelzen	Altenmedingen
7.72	48	3360	NI	5.56	53.1182	10.613	167	160	2027-01-01	Uelzen	Altenmedingen
7.72	48	3360	NI	6	53.1477	10.6407	169	162	2024-02-05	Uelzen	Altenmedingen
7.72	48	3360	NI	6	53.1451	10.6453	169	162	2024-02-29	Uelzen	Altenmedingen
7.72	48	3360	NI	5.56	53.1155	10.6195	167	160	2027-01-01	Uelzen	Altenmedingen
7.67	48	3360	NI	6.2	53.0279	10.4768	122	162	2025-12-31	Uelzen	Natendorf
7.67	48	3360	NI	6.2	53.0264	10.4831	122	162	2025-12-06	Uelzen	Barum
7.67	48	3360	NI	6.2	53.0276	10.491	122	162	2025-11-06	Uelzen	Barum
7.66	47	3360	NI	5.56	52.9642	10.742	167	160	2025-09-10	Uelzen	Rosche
7.64	47	3360	NI	5.56	53.0983	10.6251	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1064	10.6245	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1075	10.6313	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1035	10.6345	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1069	10.6385	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1019	10.6284	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1033	10.619	167	160	2027-01-01	Uelzen	Römstedt
7.64	47	3360	NI	5.56	53.1108	10.6176	167	160	2027-01-01	Uelzen	Altenmedingen
7.63	47	3360	NI	6	52.8962	10.7261	132	175	2028-05-01	Uelzen	Wrestedt
7.56	46	3360	NI	6.6	52.9592	10.6375	163	170	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9623	10.6402	165	170	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9594	10.6428	162	170	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9564	10.6411	100	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9644	10.6484	165	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9613	10.6472	165	170	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9517	10.6458	100	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9624	10.634	100	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9533	10.6412	100	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9592	10.6321	100	155	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9562	10.6462	163	170	2026-12-24	Uelzen	Uelzen
7.56	46	3360	NI	6.6	52.9605	10.6271	100	155	2026-12-24	Uelzen	Uelzen
7.53	46	3360	NI	5.5	52.8537	10.8016	161	158	2024-04-13	Uelzen	Soltendieck
7.53	46	3360	NI	5.5	52.8473	10.7307	161	158	2024-04-26	Uelzen	Bad_Bodenteich
7.53	46	3360	NI	5.5	52.8518	10.7417	150	158	2024-04-25	Uelzen	Soltendieck
7.53	46	3360	NI	5.5	52.8485	10.7401	150	158	2024-04-26	Uelzen	Bad_Bodenteich
7.53	46	3360	NI	5.5	52.8448	10.7238	161	158	2024-04-27	Uelzen	Bad_Bodenteich
7.53	46	3360	NI	5.5	52.8608	10.7999	161	158	2024-04-12	Uelzen	Soltendieck
7.53	46	3360	NI	5.5	52.8573	10.8018	161	158	2024-04-13	Uelzen	Soltendieck
